source_url,title,year,source,dedicated_to,short_description,life_focus,focus_basis,life_signal,form_family,genre
https://www.hoerspielundfeature.de/schiessbuden-haben-noch-immer-einen-reiz-fuer-mich-100.html,Schießbuden haben noch immer einen Reiz für mich,2026,DLF/DLF Kultur,Hörstück mit unveröffentlichten Texten von Ré Soupault von Andra Joeckle,"This record is based on letters, diaries, writings, or other self-records connected to Hörstück mit unveröffentlichten Texten von Ré Soupault von Andra Joeckle. The metadata identifies the subject as a writer.",Women's life; Author / literary figure; Artist / visual artist; Actor / performer; Political / historical figure; Collective / community,Women's life | Author / literary figure | Artist / visual artist | Actor / performer | Political / historical figure | Collective / community,diary/letters,sound art,Klangkunst
https://www.hoerspielundfeature.de/zwischen-allen-stuehlen-3-3-100.html,Zwischen allen Stühlen (3/3),2026,DLF/DLF Kultur,Victor Klemperer,"This record is based on letters, diaries, writings, or other self-records connected to Victor Klemperer. The metadata identifies the subject as a writer.",Author / literary figure; Witness / victim / displaced life; Scholar / expert,Author / literary figure; Witness / victim / displaced life; Scholar / expert,diary/letters,sound art,Klangkunst
https://www.hoerspielundfeature.de/zwischen-allen-stuehlen-2-3-100.html,Zwischen allen Stühlen (2/3),2026,DLF/DLF Kultur,Victor Klemperer,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Witness / victim / displaced life; Scholar / expert,Author / literary figure; Witness / victim / displaced life; Scholar / expert,implicit,sound art,Klangkunst
https://www.hoerspielundfeature.de/die-tagebuecher-des-victor-klemperer-teil-5-100.html,Zeugnis ablegen (2/6),2024,DLF/DLF Kultur,Victor Klemperer,"This record is based on letters, diaries, writings, or other self-records connected to Victor Klemperer. The metadata identifies the subject as a writer.",Author / literary figure; Witness / victim / displaced life; Scholar / expert,Author / literary figure; Witness / victim / displaced life; Scholar / expert,diary/letters; memory/testimony,other,hoerspiel
https://www.hoerspielundfeature.de/flog-ein-vogel-federlos-100.html,Flog ein Vogel federlos,2024,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Political / historical figure; Family / intimate life,Women's life | Author / literary figure | Political / historical figure | Family / intimate life,implicit,other,Hörspiel
https://www.hoerspielundfeature.de/tagebuch-wh-100.html,Tagebuch 1985–1989,2026,DLF/DLF Kultur,Sándor Márai,"This record is based on letters, diaries, writings, or other self-records connected to Sándor Márai. The metadata identifies the subject as a composer.",Women's life; Author / literary figure; Musician / composer; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Family / intimate life,diary/letters,sound art,Klangkunst
https://www.hoerspielundfeature.de/liebe-in-zeiten-der-schichtarbeit-dlf-c483e783-100.html,Liebe in Zeiten der Schichtarbeit,2023,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Family / intimate life; Collective / community,Family / intimate life | Collective / community,memory/testimony,feature / documentary,Feature
https://www.hoerspielundfeature.de/meine-liebe-aenne-wh-100.html,Meine liebe Änne!,2023,DLF/DLF Kultur,Änne (Ricarda Bethke's mother),"This record is based on letters, diaries, writings, or other self-records connected to Ricarda Bethke. The metadata identifies the subject as a writer.",Women's life; Witness / victim / displaced life,Women's life; Witness / victim / displaced life,biography; autobiography; diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/elterntagebuecher-aus-zwei-jahrhunderten-erinnern-und-100.html,Erinnern und verklären,2023,DLF/DLF Kultur,Almut Schnerring und Sascha Verlan,"This record is based on letters, diaries, writings, or other self-records connected to Almut Schnerring und Sascha Verlan. The metadata identifies the subject as a writer.",Author / literary figure; Family / intimate life; Collective / community,Author / literary figure | Family / intimate life | Collective / community,diary/letters; memory/testimony,feature / documentary,Feature
https://www.hoerspielundfeature.de/freistil-natur-an-autorin-100.html,Natur an Autorin - Autorin an Natur,2024,DLF/DLF Kultur,Elke Heinemann,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure,Women's life; Author / literary figure,implicit,other,Freistil
https://www.hoerspielundfeature.de/ein-deutsch-deutsches-seniorenhaus-und-seine-geschichten-100.html,Zeitenwende,2022,DLF/DLF Kultur,Heike Tauch,This record presents biographical material about Heike Tauch. The metadata identifies the subject as a writer.,Women's life; Author / literary figure; Actor / performer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Actor / performer | Family / intimate life | Collective / community,biography,feature / documentary,Feature
https://www.hoerspielundfeature.de/hoerspiel-des-monats-mai-2025-lele-100.html,LÉLÉ,2026,DLF/DLF Kultur,Sathyan Ramesh,"This record is based on letters, diaries, writings, or other self-records connected to Sathyan Ramesh. The metadata identifies the subject as a writer.",Women's life; Author / literary figure; Musician / composer; Actor / performer; Family / intimate life,Women's life | Author / literary figure | Musician / composer | Actor / performer | Family / intimate life,diary/letters,sound art,Klangkunst
https://www.hoerspielundfeature.de/hoerspiel-ost-west-frauenbilder-schubladen-100.html,Schubladen,2025,DLF/DLF Kultur,She She Pop,"This record is based on letters, diaries, writings, or other self-records connected to She She Pop.",Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Collective / community,biography; diary/letters,other,hoerspiel
https://www.hoerspielundfeature.de/hoerspiel-des-monats-oktober-2024-kein-koenig-in-israel-100.html,Kein König in Israel,2026,DLF/DLF Kultur,Jossl Brenner,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Witness / victim / displaced life,Author / literary figure; Witness / victim / displaced life,implicit,sound art,Klangkunst
https://www.hoerspielundfeature.de/hauptsache-hoerspiel-folge-dlf-649e2aee-100.html,Hauptsache Hörspiel - Folge 25,2024,DLF/DLF Kultur,"Steger, Hanna/ Malotki, Max von","This record is based on letters, diaries, writings, or other self-records connected to Steger, Hanna/ Malotki, Max von. The metadata identifies the subject as a writer.",Author / literary figure; Actor / performer; Family / intimate life,Author / literary figure | Actor / performer | Family / intimate life,diary/letters,other,Hörspiel
https://www.hoerspielundfeature.de/feature-briefe-an-mich-schelander-100.html,Briefe an mich,2024,DLF/DLF Kultur,Esther Schelander,"This record is based on letters, diaries, writings, or other self-records connected to Esther Schelander. The metadata identifies the subject as a writer.",Women's life; Author / literary figure; Musician / composer,Women's life | Author / literary figure | Musician / composer,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/der-schatten-des-meisters-teil-2-auf-goethes-spuren-100.html,Der Schatten des Meisters (2/2),2026,DLF/DLF Kultur,Subject not identified,"This record is included because the source metadata points to diary, letter, or self-record material, but the subject still needs manual identification.",Women's life; Author / literary figure; Actor / performer,Women's life | Author / literary figure | Actor / performer,diary/letters,sound art,Klangkunst
https://www.hoerspielundfeature.de/wirklichkeit-im-radio-mein-partner-hansipiepchen-100.html,Mein Partner Hansipiepchen,2024,DLF/DLF Kultur,Charlotte Niemann und Matthias Niemann,"This record is based on letters, diaries, writings, or other self-records connected to Charlotte Niemann und Matthias Niemann. The metadata identifies the subject as a composer.",Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Political / historical figure; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Political / historical figure | Family / intimate life | Collective / community,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/strafkolonie-der-frauen-politische-gefangene-in-belarus-berichten-dlf-91c85c1b-100.html,Strafkolonie der Frauen,2024,DLF/DLF Kultur,"Lizengevic, Inga","This record is based on letters, diaries, writings, or other self-records connected to Lizengevic, Inga.",Women's life; Documentary / self-record subject,Women's life | Documentary / self-record subject,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/strafkolonie-der-frauen-100.html,Strafkolonie der Frauen,2024,DLF/DLF Kultur,Inga Lizengevic,"This record is based on letters, diaries, writings, or other self-records connected to Inga Lizengevic. The metadata identifies the subject as a writer.",Women's life; Author / literary figure,Women's life | Author / literary figure,diary/letters,feature / documentary,Feature
https://www.hoerspielundfeature.de/goodbye-stranger-teil-2-100.html,Korallenpilz,2024,DLF/DLF Kultur,Felizitas Stilleke and Conrad Rodenberg,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Family / intimate life; Ordinary / working life,Family / intimate life; Ordinary / working life,implicit,other,Dlf Doku Serie
https://www.hoerspielundfeature.de/jedes-jahr-hat-er-viel-zu-tun-159-gibt-es-den-100.html,Gibt es den Weihnachtsmann wirklich?,2022,DLF/DLF Kultur,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Author / literary figure; Family / intimate life,Author / literary figure | Family / intimate life,implicit,other,Kakadu
