source_url,title,source,short_description,extraction_method,english_description
https://www.hoerspielundfeature.de/zwischen-allen-stuehlen-3-3-100.html,Zwischen allen Stühlen (3/3),DLF/DLF Kultur,"Zeitdokument • Letztes Lebenskapitel eines bürgerlichen Humanisten: Victor Klemperer führt unablässig Tagebuch, begleitet schreibend persönliche Tragödien und seinen Alltag in der DDR.",html:dlf,"Contemporary document • The last chapter of a bourgeois humanist's life: Victor Klemperer keeps a constant diary, writing about personal tragedies and his everyday life in the GDR."
https://www.hoerspielundfeature.de/zwischen-allen-stuehlen-2-3-100.html,Zwischen allen Stühlen (2/3),DLF/DLF Kultur,Zeitdokument • „Man hat mich mehr missachtet als einen Hund. Man bewirbt sich jetzt mit allen Mitteln um mich. Was wird morgen sein?“ Der Philologe Victor Klemperer protokolliert sein Leben in der jungen DDR.,html:dlf,"Contemporary document • ""I have been disrespected more than a dog. They are now trying to get me by all means possible. What will happen tomorrow?"" The philologist Victor Klemperer records his life in the young GDR."
https://www.hoerspielundfeature.de/die-tagebuecher-des-victor-klemperer-teil-5-100.html,Zeugnis ablegen (2/6),DLF/DLF Kultur,"Zeitdokument • „Ich habe den Eindruck, dass eine Explosion bevorsteht. Ich rechne mit Pogromen, Ghetto, Geld und Hausentziehung. Vielmehr: Ich rechne mit nichts.“ Akribisch dokumentiert Klemperer seinen Alltag im Nationalsozialismus.",html:dlf,"Contemporary document • ""I have the impression that an explosion is imminent. I expect pogroms, ghetto, money and house confiscation. Rather: I expect nothing."" Klemperer meticulously documents his everyday life under National Socialism."
https://www.hoerspielundfeature.de/flog-ein-vogel-federlos-100.html,Flog ein Vogel federlos,DLF/DLF Kultur,"Literatur • Eine Kleinstadt Mitte der 80er-Jahre. Eine heile Familie in ihrer kleinen Welt. Tschernobyl, Aufrüstung und Umweltzerstörung haben da keinen Platz. Dann verschwindet die Tochter in sich selbst.",html:dlf,"Literature • A small town in the mid-80s. A perfect family in their little world. Chernobyl, rearmament and environmental destruction have no place there. Then the daughter disappears into herself."
https://www.hoerspielundfeature.de/tagebuch-wh-100.html,Tagebuch 1985–1989,DLF/DLF Kultur,"Literarisches Dokument • Die Tagebücher des Schriftstellers Sándor Márai sind das Protokoll einer großen Liebe, und gleichzeitig eine schonungslose Betrachtung der letzten Dinge: Einsamkeit, Krankheit, Tod.",html:dlf,"Literary document • The diaries of the writer Sándor Márai are the record of a great love and at the same time a merciless reflection on the last things: loneliness, illness, death."
https://www.hoerspielundfeature.de/liebe-in-zeiten-der-schichtarbeit-dlf-c483e783-100.html,Liebe in Zeiten der Schichtarbeit,DLF/DLF Kultur,"Die Entrümpelung eines Hauses in einem früheren Leipziger Arbeiterviertel fördert ein Notizheftchen zutage. Es ist randvoll gekritzelt mit Liebesschwüren, Kochrezepten und vergeblichen Verabredungsversuchen.",html:dlf,"The clearing out of a house in a former working-class district of Leipzig unearths a notebook. It's full of scribbled vows of love, cooking recipes and failed attempts at dating."
https://www.hoerspielundfeature.de/meine-liebe-aenne-wh-100.html,Meine liebe Änne!,DLF/DLF Kultur,"Autobiographie • Erst nach dem Tod ihrer Mutter erfährt Ricarda Bethke von deren Zwangssterilisierung im Jahr 1942. Anhand von Briefen und Dokumenten zeichnet die Autorin ein Leben nach, das nach dem erlittenen Unrecht Stillschweigen bewahrt.",html:dlf,"Autobiography • Only after her mother's death did Ricarda Bethke find out about her forced sterilization in 1942. Using letters and documents, the author traces a life that maintains silence after the injustice she suffered."
https://www.hoerspielundfeature.de/elterntagebuecher-aus-zwei-jahrhunderten-erinnern-und-100.html,Erinnern und verklären,DLF/DLF Kultur,"„Jede große Zeit erfordert große und harte Menschen, groß im Können, im Charakter und im Glauben. Hierzu wollen wir Dich erziehen …” (für Hans-Martin, 1939). - halten Gedanken und Empfindungen fest, die nach der Ankunft ihres Kindes über sie hereinbrechen, formen ein Erinnerungsbuch, einen Wegweiser für die Heranwachsenden.",html:dlf,"""Every great time requires great and tough people, great in ability, character and faith. We want to educate you for this..."" (for Hans-Martin, 1939). - record the thoughts and feelings that come to them after the arrival of their child, form a memory book, a guide for the adolescents."
https://www.hoerspielundfeature.de/freistil-natur-an-autorin-100.html,Natur an Autorin - Autorin an Natur,DLF/DLF Kultur,Nature Writing ist mehr als Naturlyrik. Es ist die literarische Antwort auf das Zeitalter des Anthropozäns. Autorin Elke Heinemann gelingt ein Selbstversuch in der Tradition von Henry David Thoreaus „Walden“.,html:dlf,Nature writing is more than nature poetry. It is the literary response to the age of the Anthropocene. Author Elke Heinemann succeeds in a self-experiment in the tradition of Henry David Thoreau's “Walden”.
https://www.hoerspielundfeature.de/ein-deutsch-deutsches-seniorenhaus-und-seine-geschichten-100.html,Zeitenwende,DLF/DLF Kultur,"In einer Einrichtung für Senioren treffen West- auf Ost-Biografien. Ein Ort der erwartbaren Geschichten? Was die Menschen aus ihren Leben erzählen, ist viel reicher und komplexer.",html:dlf,West and East biographies meet in a facility for seniors. A place of expected stories? What people tell about their lives is much richer and more complex.
https://www.hoerspielundfeature.de/hoerspiel-des-monats-mai-2025-lele-100.html,LÉLÉ,DLF/DLF Kultur,"Ein Mann schreibt einen Dankesbrief. ""Lélé"" ist der erfundene Briefwechsel zwischen zwei Menschen, die unterschiedlicher nicht sein, und auch nicht leben könnten.",html:dlf,"A man writes a thank you letter. ""Lélé"" is the fictional exchange of letters between two people who couldn't be more different and couldn't live either."
https://www.hoerspielundfeature.de/hoerspiel-ost-west-frauenbilder-schubladen-100.html,Schubladen,DLF/DLF Kultur,"Biografien • Sechs Frauen – drei im Osten, drei im Westen Deutschlands aufgewachsen – öffnen ihre Schubladen. Beim Zeigen und Vergleichen von Briefen, Tagebüchern, Fotos und Klängen wollen sie sich besser kennenlernen.",html:dlf,"Biographies • Six women – three who grew up in the East, three in the West of Germany – open their drawers. By showing and comparing letters, diaries, photos and sounds, they want to get to know each other better."
https://www.hoerspielundfeature.de/hoerspiel-des-monats-oktober-2024-kein-koenig-in-israel-100.html,Kein König in Israel,DLF/DLF Kultur,"Maxim Billers Doku-Fiktion über jüdische Identität, den Schriftsteller Jossl Brenner, der vor mehr als 100 Jahren ermordet wurde, und die antijüdischen Pogrome in Palästina 1921.",html:dlf,"Maxim Biller's documentary fiction about Jewish identity, the writer Jossl Brenner, who was murdered more than 100 years ago, and the anti-Jewish pogroms in Palestine in 1921."
https://www.hoerspielundfeature.de/hauptsache-hoerspiel-folge-dlf-649e2aee-100.html,Hauptsache Hörspiel - Folge 25,DLF/DLF Kultur,"Wenn zwei wortgewitzte Schriftsteller sich jahrelang Briefe schreiben, ist es relativ logisch, dass daraus ein sehr unterhaltsames Buch werden kann.",html:dlf,"When two clever writers write letters to each other for years, it's relatively logical that it can turn into a very entertaining book."
https://www.hoerspielundfeature.de/feature-briefe-an-mich-schelander-100.html,Briefe an mich,DLF/DLF Kultur,"„Was hat meine Sexualität geprägt?“ Das fragt sich die Autorin anhand von Briefen, die sie sich seit ihrer Jugend selber schreibt. Sie sucht Antworten in den popkulturellen Relikten der Neunziger, in BRAVO-Heften, Hollywoodfilmen, Popsongs.",html:dlf,"“What shaped my sexuality?” The author asks herself this based on letters that she has written to herself since her youth. She looks for answers in the pop culture relics of the nineties, in BRAVO magazines, Hollywood films and pop songs."
https://www.hoerspielundfeature.de/der-schatten-des-meisters-teil-2-auf-goethes-spuren-100.html,Der Schatten des Meisters (2/2),DLF/DLF Kultur,Literaturexperte Udo Stahl folgt der Spur der verschwundenen Studentin Bettina B. Hier wurden aus einem Archiv geheime Briefe zwischen Goethe und Lenz gestohlen. Was weiß die verschwundene Doktorandin über die Raubkunst?,html:dlf,Literary expert Udo Stahl follows the trail of the missing student Bettina B. Secret letters between Goethe and Lenz were stolen from an archive here. What does the missing doctoral student know about stolen art?
https://www.hoerspielundfeature.de/wirklichkeit-im-radio-mein-partner-hansipiepchen-100.html,Mein Partner Hansipiepchen,DLF/DLF Kultur,"Briefe an die Kinder, die nie beantwortet werden. Unsere Reihe „Wirklichkeit im Radio“ widmet sich in diesen Monaten „Typen“.",html:dlf,Letters to the children that are never answered. Our series “Reality on the Radio” is dedicated to “Types” these months.
https://www.hoerspielundfeature.de/strafkolonie-der-frauen-politische-gefangene-in-belarus-berichten-dlf-91c85c1b-100.html,Strafkolonie der Frauen,DLF/DLF Kultur,"Kontakte zur Außenwelt sind kaum möglich. Geben Angehörige Informationen weiter, drohen ihnen und den Insassen Repressalien. So lässt Lukaschenkos Regime politische Gefangene verschwinden.",html:dlf,"Contact with the outside world is hardly possible. If relatives pass on information, they and the inmates are threatened with reprisals. Lukashenko's regime is making political prisoners disappear."
https://www.hoerspielundfeature.de/strafkolonie-der-frauen-100.html,Strafkolonie der Frauen,DLF/DLF Kultur,"Kontakte zur Außenwelt sind kaum möglich. Geben Angehörige Informationen weiter, drohen ihnen und den Insassen Repressalien. So lässt Lukaschenkos Regime politische Gefangene verschwinden.",html:dlf,"Contact with the outside world is hardly possible. If relatives pass on information, they and the inmates are threatened with reprisals. Lukashenko's regime is making political prisoners disappear."
https://www.hoerspielundfeature.de/goodbye-stranger-teil-2-100.html,Korallenpilz,DLF/DLF Kultur,"Die Väter von Felizitas und Conrad waren auch schon zu Lebzeiten und vor der Krankheit abwesend. Doch wo haben sie die ganze Zeit gesteckt, wenn sie nicht mit ihren Kindern waren?",html:dlf,Felizitas and Conrad's fathers were also absent during their lifetime and before the illness. But where were they all this time when they weren't with their children?
https://www.hoerspielundfeature.de/jedes-jahr-hat-er-viel-zu-tun-159-gibt-es-den-100.html,Gibt es den Weihnachtsmann wirklich?,DLF/DLF Kultur,"Auch, wenn man ihn nicht immer wirklich sehen kann, wissen alle Kinder, dass es ihn gibt. Aber woran erkennt man eigentlich den echten Weihnachtsmann?",html:dlf,"Even if you can't always really see him, all children know that he exists. But how do you actually recognize the real Santa Claus?"
https://www.hoerspielundfeature.de/frauenstimmen-moegen-sie-emily-dickinson-100.html,Mögen Sie Emily Dickinson?,DLF/DLF Kultur,"Zu Lebzeiten wurden lediglich sieben Gedichte von ihr veröffentlicht, doch der Nachlass von Emily Dickinson umfasst knapp 1.800 Texte. Auch in Deutschland galt sie lange als Geheimtipp.",html:dlf,"Only seven of her poems were published during her lifetime, but Emily Dickinson's estate includes almost 1,800 texts. It was also long considered an insider tip in Germany."
https://www.hoerspielundfeature.de/ernst-ludwig-kirchner-inside-out-hw-100.html,Ernst Ludwig Kirchner – Inside Out,DLF/DLF Kultur,Experimentelle Doku-Fiktion • Das Hörbild collagiert Auszüge aus Ernst Ludwig Kirchners Tage- und Skizzenbüchern mit Zeugenaussagen und Briefen an den befreundeten Arzt und Sammler Dr. Bauer.,html:dlf,"Experimental documentary fiction • The audio picture collages excerpts from Ernst Ludwig Kirchner's diaries and sketchbooks with witness statements and letters to his friend, doctor and collector Dr. farmer."
https://www.hoerspielundfeature.de/feature-lisa-der-nerd-100.html,"Lisa, der Nerd und die Unsichtbaren",DLF/DLF Kultur,"„Die Programmierung musste erst männlich gemacht werden“, schreibt der Computerhistoriker Nathan Ensmeger. Denn im Anfang war Programmieren ein Frauenberuf.",html:dlf,"“Programming first had to be made male,” writes computer historian Nathan Ensmeger. Because in the beginning, programming was a woman's job."
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-gar-nicht-so-einfach-sich-am-100.html,"Gar nicht so einfach, sich am Leben vorbeizuschleifen",DLF/DLF Kultur,"O-Ton aus dem Jahr 1981: Erich Graf, 85 Jahre alt, ist der letzte Scherenschleifer Berlins. Pfeifend zieht er durch die Hinterhöfe und bietet seine Dienste an. Seine Erinnerungen reichen bis in die Kaiserzeit.",html:dlf,"Original sound from 1981: Erich Graf, 85 years old, is the last scissor grinder in Berlin. He goes whistling through the backyards and offers his services. His memories go back to the imperial era."
https://www.hoerspielundfeature.de/der-dichter-richard-o-moore-leben-ist-leben-tod-ist-tod-100.html,Leben ist Leben – Tod ist Tod,DLF/DLF Kultur,"Wie lässt sich die Arbeit von Richard O. Moore beschreiben? Was zeichnet sein poetisches Vermächtnis aus? Und was erlebte er als Zeitzeuge der literarischen Bewegung der San Francisco Renaissance in den 1940er-Jahren? Ein Feature zum Lebenswerk des 2015 verstorbenen Poeten.",html:dlf,"How can the work of Richard O. Moore be described? What characterizes his poetic legacy? And what did he experience as a contemporary witness to the literary movement of the San Francisco Renaissance in the 1940s? A feature about the life’s work of the poet, who died in 2015."
